Verbindung;from;to;connection;weight;source
Wilhelm Wilderink;Ulrich Vosgerau;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Wilhelm Wilderink;Michaela Schneider;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Wilhelm Wilderink;Simone Baum;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Mathilda Huss;Ellen Kositza;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Mathilda Huss;Vincenzo Richter;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Mathilda Huss;Philip Stein;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Mathilda Huss;Ulrich Vosgerau;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Mathilda Huss;Michaela Schneider;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Mathilda Huss;Simone Baum;Gasthof Adlon Correctiv;2;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Mathilda Huss;Maximilian Krah;Gasthof Adlon;3;https://www.tagesspiegel.de/potsdam/landeshauptstadt/rechts-ist-geil-trifft-rassenkunde-nahe-zwischen-potsdamer-adlon-chefin-und-afd-spitzenpolitiker-krah-11156662.html
